Data;Loja;Região;Produto;Ação Merchandising;Investimento R$;Qtd Vendida SellOut;Faturamento R$;Houve Ruptura Auditoria;Share Nossa Marca;Share Concorrente A;Share Concorrente B
15/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;67;2010;0;0,34;0,43;0,23
15/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;60;1500;0;0,31;0,16;0,53
15/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;40;880;0;0,49;0,12;0,39
15/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;40;1200;0;0,48;0,18;0,34
16/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;125;3125;0;0,54;0,13;0,33
16/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;125;2750;0;0,37;0,3;0,33
16/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;123;3690;0;0,34;0,33;0,33
16/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;54;1350;0;0,48;0,23;0,29
16/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;43;946;0;0,32;0,13;0,55
16/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ponta de Gôndola;500;0;0;1;0;0,4;0,6
16/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ponta de Gôndola;500;73;1825;0;0,53;0,13;0,34
16/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;16;352;0;0,44;0,35;0,21
16/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,53;0,47
16/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;0;0;1;0;0,45;0,55
16/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;40;880;0;0,31;0,36;0,33
16/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;31;930;0;0,35;0,3;0,35
16/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;11;275;0;0,37;0,42;0,21
16/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,49;0,51
16/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,46;0,54
17/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;35;875;0;0,39;0,28;0,33
17/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;0;0;1;0;0,51;0,49
17/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;53;1590;0;0,38;0,28;0,34
17/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;22;550;0;0,43;0,23;0,34
17/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;39;858;0;0,52;0,11;0,37
17/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;36;1080;0;0,53;0,12;0,35
17/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ponta de Gôndola;500;127;3175;0;0,4;0,25;0,35
17/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,6;0,4
17/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;43;1290;0;0,43;0,32;0,25
17/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;44;1100;0;0,51;0,27;0,22
17/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;67;1474;0;0,55;0,19;0,26
17/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;26;780;0;0,54;0,28;0,18
17/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Display Checkout;300;53;1325;0;0,52;0,32;0,16
17/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;39;858;0;0,49;0,12;0,39
17/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;68;2040;0;0,45;0,25;0,3
18/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ilha Principal;750;104;2600;0;0,31;0,47;0,22
18/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,53;0,47
18/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ilha Principal;750;34;1020;0;0,55;0,14;0,31
18/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Display Checkout;300;76;1900;0;0,55;0,29;0,16
18/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;125;2750;0;0,31;0,44;0,25
18/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;7;210;0;0,37;0,26;0,37
18/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ponta de Gôndola;500;56;1400;0;0,5;0,26;0,24
18/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;102;2244;0;0,36;0,1;0,54
18/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;22;660;0;0,32;0,18;0,5
18/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;21;525;0;0,32;0,43;0,25
18/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;0;0;1;0;0,51;0,49
18/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;17;510;0;0,37;0,4;0,23
18/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;37;925;0;0,34;0,16;0,5
18/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Display Checkout;300;67;1474;0;0,47;0,27;0,26
18/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;47;1410;0;0,54;0,2;0,26
19/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;36;900;0;0,38;0,35;0,27
19/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ilha Principal;750;92;2024;0;0,49;0,17;0,34
19/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ilha Principal;750;41;1230;0;0,55;0,24;0,21
19/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Display Checkout;300;102;2550;0;0,5;0,13;0,37
19/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Display Checkout;300;119;2618;0;0,54;0,18;0,28
19/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,42;0,58
19/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;8;200;0;0,38;0,34;0,28
19/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;79;1738;0;0,31;0,13;0,56
19/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,54;0,46
19/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;66;1650;0;0,49;0,11;0,4
19/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ponta de Gôndola;500;93;2046;0;0,5;0,16;0,34
19/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;112;3360;0;0,55;0,19;0,26
19/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;43;1075;0;0,47;0,16;0,37
19/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ponta de Gôndola;500;36;792;0;0,33;0,42;0,25
19/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;33;990;0;0,54;0,19;0,27
20/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;9;225;0;0,55;0,19;0,26
20/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;39;858;0;0,31;0,35;0,34
20/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Display Checkout;300;94;2820;0;0,44;0,15;0,41
20/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ilha Principal;750;22;550;0;0,49;0,32;0,19
20/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;48;1056;0;0,31;0,45;0,24
20/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,5;0,5
20/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ponta de Gôndola;500;122;3050;0;0,36;0,29;0,35
20/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ilha Principal;750;100;2200;0;0,45;0,18;0,37
20/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;17;510;0;0,34;0,27;0,39
20/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;35;875;0;0,48;0,27;0,25
20/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;0;0;1;0;0,58;0,42
20/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;45;1350;0;0,36;0,44;0,2
20/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ponta de Gôndola;500;100;2500;0;0,35;0,22;0,43
20/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,41;0,59
20/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;0;0;1;0;0,42;0,58
21/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;43;1075;0;0,33;0,31;0,36
21/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,44;0,56
21/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ilha Principal;750;89;2670;0;0,33;0,43;0,24
21/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;109;2725;0;0,44;0,31;0,25
21/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;24;528;0;0,38;0,37;0,25
21/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ponta de Gôndola;500;0;0;1;0;0,51;0,49
21/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;7;175;0;0,31;0,16;0,53
21/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;26;572;0;0,36;0,16;0,48
21/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;40;1200;0;0,49;0,32;0,19
21/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;58;1450;0;0,44;0,31;0,25
21/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ilha Principal;750;0;0;1;0;0,59;0,41
21/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;39;1170;0;0,36;0,25;0,39
21/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ilha Principal;750;63;1575;0;0,52;0,27;0,21
21/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;8;176;0;0,48;0,3;0,22
21/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;65;1950;0;0,44;0,23;0,33
22/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;6;150;0;0,45;0,33;0,22
22/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,46;0,54
22/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Display Checkout;300;32;960;0;0,46;0,3;0,24
22/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ponta de Gôndola;500;126;3150;0;0,45;0,28;0,27
22/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Display Checkout;300;51;1122;0;0,51;0,22;0,27
22/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ilha Principal;750;125;3750;0;0,45;0,27;0,28
22/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;21;525;0;0,4;0,41;0,19
22/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Display Checkout;300;79;1738;0;0,49;0,13;0,38
22/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;15;450;0;0,52;0,2;0,28
22/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Display Checkout;300;90;2250;0;0,51;0,2;0,29
22/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ilha Principal;750;15;330;0;0,36;0,23;0,41
22/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;61;1830;0;0,47;0,23;0,3
22/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,52;0,48
22/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;24;528;0;0,37;0,12;0,51
22/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;0;0;1;0;0,41;0,59
23/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ponta de Gôndola;500;73;1825;0;0,38;0,27;0,35
23/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ponta de Gôndola;500;67;1474;0;0,42;0,31;0,27
23/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;43;1290;0;0,52;0,21;0,27
23/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;58;1450;0;0,43;0,14;0,43
23/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ponta de Gôndola;500;64;1408;0;0,35;0,34;0,31
23/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;12;360;0;0,34;0,18;0,48
23/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;5;125;0;0,51;0,33;0,16
23/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;21;462;0;0,51;0,31;0,18
23/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;29;870;0;0,47;0,28;0,25
23/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ilha Principal;750;67;1675;0;0,47;0,26;0,27
23/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;78;1716;0;0,31;0,47;0,22
23/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Faixa de Gôndola;150;87;2610;0;0,32;0,21;0,47
23/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ponta de Gôndola;500;116;2900;0;0,38;0,32;0,3
23/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,56;0,44
23/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;102;3060;0;0,37;0,32;0,31
24/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Display Checkout;300;85;2125;0;0,44;0,21;0,35
24/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;110;2420;0;0,39;0,17;0,44
24/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;124;3720;0;0,46;0,31;0,23
24/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;86;2150;0;0,43;0,24;0,33
24/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ponta de Gôndola;500;26;572;0;0,34;0,29;0,37
24/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ilha Principal;750;57;1710;0;0,49;0,31;0,2
24/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,4;0,6
24/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ilha Principal;750;61;1342;0;0,32;0,46;0,22
24/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;8;240;0;0,53;0,18;0,29
24/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;126;3150;0;0,43;0,3;0,27
24/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;12;264;0;0,38;0,3;0,32
24/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;8;240;0;0,51;0,23;0,26
24/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ponta de Gôndola;500;53;1325;0;0,43;0,31;0,26
24/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ponta de Gôndola;500;56;1232;0;0,53;0,2;0,27
24/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ponta de Gôndola;500;58;1740;0;0,31;0,34;0,35
25/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;25;625;0;0,52;0,15;0,33
25/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ilha Principal;750;56;1232;0;0,53;0,18;0,29
25/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ilha Principal;750;64;1920;0;0,48;0,32;0,2
25/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,55;0,45
25/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ponta de Gôndola;500;83;1826;0;0,34;0,37;0,29
25/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;21;630;0;0,34;0,21;0,45
25/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ilha Principal;750;25;625;0;0,36;0,24;0,4
25/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;16;352;0;0,37;0,3;0,33
25/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;43;1290;0;0,48;0,1;0,42
25/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Display Checkout;300;82;2050;0;0,48;0,25;0,27
25/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;118;2596;0;0,46;0,27;0,27
25/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Faixa de Gôndola;150;84;2520;0;0,39;0,12;0,49
25/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;19;475;0;0,32;0,34;0,34
25/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Display Checkout;300;81;1782;0;0,43;0,2;0,37
25/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;101;3030;0;0,39;0,22;0,39
26/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;12;300;0;0,45;0,13;0,42
26/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;20;440;0;0,4;0,24;0,36
26/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;20;600;0;0,47;0,32;0,21
26/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;32;800;0;0,54;0,1;0,36
26/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,45;0,55
26/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;26;780;0;0,32;0,38;0,3
26/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ponta de Gôndola;500;52;1300;0;0,34;0,12;0,54
26/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;123;2706;0;0,39;0,13;0,48
26/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;15;450;0;0,51;0,17;0,32
26/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;0;0;1;0;0,43;0,57
26/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;41;902;0;0,4;0,26;0,34
26/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;59;1770;0;0,4;0,38;0,22
26/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,56;0,44
26/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Display Checkout;300;35;770;0;0,31;0,16;0,53
26/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ilha Principal;750;0;0;1;0;0,51;0,49
27/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;37;925;0;0,53;0,21;0,26
27/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,43;0,57
27/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;39;1170;0;0,47;0,13;0,4
27/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;93;2325;0;0,54;0,22;0,24
27/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;17;374;0;0,53;0,3;0,17
27/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Display Checkout;300;46;1380;0;0,35;0,32;0,33
27/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;9;225;0;0,5;0,21;0,29
27/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;0;0;1;0;0,41;0,59
27/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,45;0,55
27/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;76;1900;0;0,37;0,16;0,47
27/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;8;176;0;0,55;0,28;0,17
27/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;40;1200;0;0,43;0,23;0,34
27/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ponta de Gôndola;500;0;0;1;0;0,49;0,51
27/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ilha Principal;750;106;2332;0;0,42;0,15;0,43
27/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;0;0;1;0;0,45;0,55
28/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ponta de Gôndola;500;116;2900;0;0,36;0,36;0,28
28/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ponta de Gôndola;500;79;1738;0;0,38;0,38;0,24
28/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;41;1230;0;0,54;0,21;0,25
28/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ponta de Gôndola;500;77;1925;0;0,42;0,18;0,4
28/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ponta de Gôndola;500;48;1056;0;0,38;0,35;0,27
28/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;66;1980;0;0,51;0,2;0,29
28/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;21;525;0;0,46;0,36;0,18
28/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;37;814;0;0,51;0,11;0,38
28/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;15;450;0;0,42;0,22;0,36
28/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;31;775;0;0,32;0,29;0,39
28/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ilha Principal;750;79;1738;0;0,41;0,11;0,48
28/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;15;450;0;0,32;0,13;0,55
28/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ponta de Gôndola;500;0;0;1;0;0,55;0,45
28/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Display Checkout;300;25;550;0;0,54;0,31;0,15
28/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;9;270;0;0,44;0,34;0,22
29/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ponta de Gôndola;500;125;3125;0;0,32;0,46;0,22
29/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Display Checkout;300;39;858;0;0,54;0,25;0,21
29/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;82;2460;0;0,49;0,27;0,24
29/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;128;3200;0;0,38;0,14;0,48
29/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;27;594;0;0,45;0,31;0,24
29/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;15;450;0;0,31;0,14;0,55
29/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Faixa de Gôndola;150;118;2950;0;0,41;0,24;0,35
29/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,45;0,55
29/01/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ponta de Gôndola;500;60;1800;0;0,3;0,49;0,21
29/01/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;43;1075;0;0,51;0,32;0,17
29/01/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;35;770;0;0,54;0,27;0,19
29/01/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Faixa de Gôndola;150;110;3300;0;0,34;0,3;0,36
29/01/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,41;0,59
29/01/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ilha Principal;750;93;2046;0;0,32;0,46;0,22
29/01/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;58;1740;0;0,48;0,24;0,28
30/01/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;77;1925;0;0,33;0,16;0,51
30/01/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ponta de Gôndola;500;39;858;0;0,49;0,14;0,37
30/01/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;15;450;0;0,49;0,33;0,18
30/01/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Display Checkout;300;78;1950;0;0,5;0,15;0,35
30/01/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;117;2574;0;0,45;0,3;0,25
30/01/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Display Checkout;300;50;1500;0;0,3;0,4;0,3
30/01/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ponta de Gôndola;500;28;700;0;0,49;0,29;0,22
30/01/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,57;0,43
